MicrobeID	Acetate kinase (acetate producer or consumer)	Bifid shunt	Acetogen pathway	Formate producer	D-lactate producer	L-lactate producer	Ethanol producer or consumer	Succinate producer	Propionate from succinate	Propionate from propane-1,2-diol	Propionate from lactate (acrylate pathway)	Propionate from threonine	Wood-Werkman cycle	Butyrate via butyryl-CoA: acetate CoA transferase	Butyrate via butyrate kinase	Butyrate from lysine via butyrate-acetoacetate CoA-transferase	Butyrate from glutarate or glutamate	Butyrate from 4-hydroxybutyrate or succinate	Hydrogen from ferredoxin oxidoreductase	Hydrogen from formate hydrogen lyase	Methanogenesis	Sulfate reducer	Isobutyrate producer	Isovalerate producer	Acetoin producer	2,3-butanediol producer	Indole producer	Phenylacetate producer	Butanol producer	Valerate producer	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Rothia_sp_HMSC065C03	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Rothia_sp_HMSC068F09	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Rothia_sp_HMSC072B03	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Rothia_sp_HMSC072B04	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Rothia_sp_HMSC072E10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Rubneribacter_badeniensis_ResAG_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcaceae_bacterium_AF10_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcaceae_bacterium_TF06_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF14_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF17_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF19_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF20_12LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF21_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF25_23LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF25_28AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF31_8BH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF33_11BH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF41_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AF46_10NS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM16_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM26_12LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM27_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM29_12LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM32_17LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM34_9LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM36_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM40_10AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM41_10BH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM42_10AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM42_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM44_9AT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM46_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM50_15BH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_AM54_14NS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_DSM_100440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_OF02_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_OF03_6AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_OM02_16LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_OM04_4AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_OM05_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_OM08_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_OM08_9BH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_TF06_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_TF11_2AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Ruminococcus_sp_TM09_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Sanguibacter_keddieii_DSM_10542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Staphylococcus_sp_HMSC070D05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Krieg NR. Bergey's manual of systematic bacteriology, 2nd ed., volume 4. New York: Springer, 2010.					
Streptococcus_sp_1171_SSPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_263_SSPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_343_SSPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_400_SSPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_449_SSPC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_ACS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_C150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_CCH5_D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_CCH8_H5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_F0442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_FDAARGOS_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC057G03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC061E03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC064H09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC065C01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC065E03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC072C09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC072G04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC073D05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC074F05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC076C09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC078D09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC078H03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC078H12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC10E12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_HMSC34B10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_M334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_SK643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_SR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_UMB0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_UMB1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_sp_bf_0095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_suis_NCTC10234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Streptococcus_viridans_NCTC1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Subdoligranulum_sp_AF14_43	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Subdoligranulum_sp_AM16_9	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Subdoligranulum_sp_APC924_74	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Subdoligranulum_sp_OF01_18	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Sutterella_sp_KLE1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Terrisporobacter_othiniensis_08_306576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Tissierellia_bacterium_S5_A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
Varibaculum_massiliense_Marseille_P2802	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_caviae_DSM_20738	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_infantium_T11011_4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_ratti_ATCC_17746	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_rodentium_NCTC12018	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_rogosae_JCM_15642	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_AF13_2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_AF36_20BH	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_AF42_16	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_AM51_8BH	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_ICM51a	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_S13053_19	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_S13054_11	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_T11011_6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_T14073_2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_sp_T34266_5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Veillonella_tobetsuensis_ATCC_BAA_2400	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
Xylanimonas_cellulosilytica_DSM_15894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6
